FOLIO,Sexo:,Edad:,Ciudad donde reside.,P1_1am,"¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","¿Alguna otra? Otra? (OTRAS MENCIONES, INSISTIR)","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?","De los siguientes lugares, podría indicarme ¿en cuál sí compraría y en cuál no compraría una batería para automóvil?",¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué sí compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,¿Por qué NO compraría una batería para atomóvil en …?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?,Independientemente de baterías o compras de accesorios para automóviles. ¿cuál es su frecuencia de compra al mes en las siguientes tiendas o establecimientos?
"1,341",Hombre,45 - 54,CDMX,Walmart,Soriana,,,,,,Bodega Aurrera,,,,Coppel,,,,,,,,,,,,Sí,,Sí,,,,Sí,,,,Sí,,,,,,,,,,,Por la ubicación / Le queda cerca,,,,,Precio accesible / Precio económico,,,,,,,,Precio accesible / Precio económico,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunca,Mensual,Nunca,Nunca,Nunca,Quincenal,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,No especificó,Nunca,Semestral
"1,342",Hombre,35 - 44,CDMX,Walmart,Soriana,,,Chedraui,Comercial Mexicana,,Bodega Aurrera,,,Sam´s,,,,,,,,,,,,,No,,No,Sí,No,,Sí,,,Sí,,,,,,,,,,,,,,,,,,,Tiene productos de calidad,Precio accesible / Precio económico,,,,,Precio accesible / Precio económico,,,,,Tiene productos de calidad,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precios más elevados,,,Precios más elevados,,,,Precios más elevados,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Diario,Una vez por semana,Mensual,Nunca,Más de una vez por semana,Nunca,Nunca,Diario,Mensual,Nunca,Mensual,Nunca,Mensual,Mensual
"1,343",Hombre,35 - 44,CDMX,Sam´s,,,Walmart,Chedraui,,,,,,,,,,,,,,,Refaccionaria Tradicional,,,Internet / Compras en línea,,,Sí,No,,,,,,Sí,,,,,,,,,Sí,,,,,,,,Otro,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,Por emergencia,,,,,,,,Siempre compra en ese lugar / Costumbre / Cliente frecuente,,,,,,,Acostumbra a comprar en otro tipo de lugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Con menor frecuencia,Quincenal,Bimestral,Mensual,Nunca,Una vez por semana,Nunca,Con menor frecuencia,Con menor frecuencia,Nunca,Nunca,Nunca,Mensual,Trimestral,Con menor frecuencia
"1,344",Hombre,45 - 54,Tijuana,Refaccionaria Tradicional,,,,,,,,,,,,,,,,,,,,Taller mecánico eléctrico,,,,,,,,,,,,,,,,,,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Por comodidad / Es práctico / Fácil,,,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Quincenal,Quincenal,Nunca,Nunca,Más de una vez por semana,Nunca,Nunca,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Quincenal,Quincenal,Con menor frecuencia,Una vez por semana
"1,345",Hombre,25 - 34,CDMX,Centros de servicio LTH,,,Walmart,Chedraui,,,,,,,,,,,,,,,,,,,,,No,Sí,,,,,,,,,,,,,,,,,Sí,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,,Precios más elevados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunca,Bimestral,Una vez por semana,Nunca,Nunca,Mensual,Nunca,Nunca,Nunca,Con menor frecuencia,Nunca,Nunca,Con menor frecuencia,Nunca,Nunca
"1,346",Hombre,55 o más,CDMX,Comercial Mexicana,,,Walmart,,,,,,,,,,,,,Autozone,,,Refaccionaria Tradicional,,,,,,Sí,,Sí,,,,,,,,,,,No,,,Sí,,,,,,,,Le brinda confianza / Es confiable,Brinda garantía / Mayor garantía,,,,Brinda garantía / Mayor garantía,Le brinda confianza / Es confiable,,,,,,,,,,,,,,,,,,,,,,,,,,,Por emergencia,Por comodidad / Es práctico / Fácil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precios más elevados,,,,,,,,,,,Con menor frecuencia,Quincenal,Nunca,Quincenal,Nunca,Quincenal,Nunca,Nunca,Nunca,Mensual,Cuatrimestral,Cuatrimestral,Trimestral,Trimestral,Nunca
"1,347",Hombre,45 - 54,León,Autozone,,,,,,,,,,,,,,,,,,,Refaccionaria Tradicional,Taller mecánico eléctrico,,,,,,,,,,,,,,,,,,Sí,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No le brinda confianza / No es confiable,,Venden baterías usadas / reconstruidas / no originales,,,,Cada 5 meses,Trimestral,Nunca,Nunca,Quincenal,Cuatrimestral,No especificó,Mensual,Nunca,Bimestral,Mensual,Nunca,Nunca,Nunca,Con menor frecuencia
"1,349",Hombre,55 o más,CDMX,Autozone,,,Walmart,Chedraui,,,,,,,,,,,,,Red LTH,,,,,,,,Sí,No,,,,,,,,,,,,No,Sí,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brindan servicio completo / Revisión del automóvil / Manteni,,,,,,,,,,,,,,,,,,,No le gusta / No es de su preferencia,,,,,,,,,,,,,,,,,,Acostumbra a comprar en otro tipo de lugar,,,,,,,,,,,Quincenal,Mensual,Con menor frecuencia,Mensual,Nunca,Bimestral,Nunca,Nunca,Con menor frecuencia,Nunca,Nunca,Con menor frecuencia,Trimestral,Trimestral,Nunca
"1,350",Hombre,18 - 24,CDMX,Chedraui,Soriana,,Walmart,,,,,,,,,,,,,,,,,,,,Sí,,Sí,Sí,,,,,,,,,,,,,,,,,,Le brinda confianza / Es confiable,Brinda garantía / Mayor garantía,,,,Le brinda confianza / Es confiable,Brinda garantía / Mayor garantía,Le brinda confianza / Es confiable,Brinda garantía / Mayor garantía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Quincenal,Quincenal,Quincenal,Nunca,Quincenal,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Cuatrimestral,Cuatrimestral,Cada 5 meses
"1,351",Hombre,25 - 34,CDMX,Famsa,,,Walmart,,,,,,,,,,,,,,,,Refaccionaria Tradicional,Taller mecánico eléctrico,,,,,Sí,,,,,,,,,Sí,,,,,,,No,No,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Son de menor calidad,,Son de menor calidad,,,,Mensual,Mensual,Bimestral,Nunca,Nunca,Bimestral,Nunca,Nunca,Nunca,Nunca,Con menor frecuencia,Nunca,Con menor frecuencia,Semestral,Nunca
"1,352",Hombre,35 - 44,Tijuana,Mercado Soriana,Soriana,,,,,,Bodega Aurrera,,,,,,,,,,,,,,,,Sí,Sí,,,,,Sí,,,,,,,,,,,,,,,Buena atención / servicio,,,Su disponibilidad de horario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Una vez por semana,Mensual,Mensual,Con menor frecuencia,Con menor frecuencia,Más de una vez por semana,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Mensual,Con menor frecuencia,Una vez por semana,Nunca,Nunca,Nunca
"1,353",Hombre,35 - 44,CDMX,Refaccionaria Tradicional,Soriana,,Walmart,Chedraui,,,,,,,,,,,,Autozone,,,,,,,Sí,,Sí,Sí,,,,,,,,,,,,Sí,,,No,,,Brinda garantía / Mayor garantía,,,,,Respetan la garantía / Hacen valida la garantía,Promociones / Descuentos,Brinda garantía / Mayor garantía,,,,,,,,,,,,,,,,,,,,,,,,Venden baterías originales / Nuevas,Brinda garantía / Mayor garantía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venden baterías usadas / reconstruidas / no originales,Brindan menos garantía / No dan garantía,,,,,Mensual,Mensual,Nunca,Nunca,Nunca,Más de una vez por semana,Nunca,Nunca,Nunca,Una vez por semana,Nunca,Nunca,Nunca,Nunca,Nunca
"1,354",Hombre,45 - 54,CDMX,Refaccionaria Tradicional,,,,,Comercial Mexicana,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,Buena atención / servicio,,,,,,,,,,,,,,,,No le brinda confianza / No es confiable,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Mensual,Nunca,Mensual,Nunca,Quincenal,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Trimestral,Trimestral,Quincenal
"1,355",Hombre,45 - 54,León,Bodega Aurrera,Soriana,,,Chedraui,,,,,,,Coppel,,,,,Autozone,,,Refaccionaria Tradicional,,,,Sí,,,Sí,,,Sí,,,,Sí,,,,,Sí,,,Sí,,,Precio accesible / Precio económico,,,,,,,Precio accesible / Precio económico,,,,,,Precio accesible / Precio económico,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,Brindan el servicio de instalación,,,,,,,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Mensual,Quincenal,Mensual,Mensual,Quincenal,Trimestral,Semestral,Bimestral,Mensual,Cuatrimestral,Bimestral,Trimestral,Con menor frecuencia,Mensual
"1,356",Hombre,35 - 44,CDMX,Refaccionaria Tradicional,,,Walmart,,,,,,,,,,,,,,,,,,,,,,Sí,,,,,,,,,,,,,,,,No,,,,,,,,Brinda garantía / Mayor garantía,Tiene productos de calidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venden baterías usadas / reconstruidas / no originales,,,,,,Nunca,Quincenal,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Bimestral,Nunca,Nunca,Nunca,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia
"1,357",Mujer,25 - 34,CDMX,Walmart,Soriana,,,,,,,,,,,,,,,Autozone,,,,,,,No,,Sí,,,,,,,,,,,,,Sí,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,,,,,,,,,,,,,,Tiene productos de calidad,,,,,,,,,,,,,,,,,Precios más elevados,Son de menor calidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Una vez por semana,Mensual,Nunca,Nunca,Nunca,Quincenal,Nunca,Nunca,Trimestral,Nunca,Nunca,Nunca,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia
"1,358",Hombre,35 - 44,CDMX,Autozone,Soriana,,Walmart,,,,Bodega Aurrera,,,,,,,,,,,,Refaccionaria Tradicional,,,Otros,No,,No,,,,No,,,,,,,,,Sí,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brinda garantía / Mayor garantía,,,,,,,Por emergencia,,,,,,,,,,No le gusta / No es de su preferencia,,,No le gusta / No es de su preferencia,,,,,,No le gusta / No es de su preferencia,,,,,,,,,,,,,,,,,,,,,,,,No le gusta / No es de su preferencia,Quincenal,Quincenal,Nunca,Nunca,Nunca,Quincenal,Nunca,Nunca,Nunca,Con menor frecuencia,Nunca,Nunca,Nunca,Nunca,Mensual
"1,359",Hombre,35 - 44,León,Autozone,,,,,,,,,,,Coppel,,,,,,,,Refaccionaria Tradicional,,,,,,,,,,,,,,Sí,,,,,Sí,,,No,,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No le brinda confianza / No es confiable,,,,,,Mensual,Bimestral,Quincenal,Con menor frecuencia,Cuatrimestral,Más de una vez por semana,Con menor frecuencia,Nunca,Nunca,Bimestral,Nunca,Trimestral,Nunca,Nunca,Trimestral
"1,360",Mujer,35 - 44,CDMX,Refaccionaria California,,,Walmart,,,,,,,Sam´s,,,,,,Autozone,,,Refaccionaria Tradicional,,,,,,Sí,,,,,,,Sí,,,,,,Sí,,,No,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,,,,,,,Personal capacitado / Especialistas,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Venden baterías usadas / reconstruidas / no originales,No le brinda confianza / No es confiable,,,,,Una vez por semana,Mensual,Mensual,Nunca,Nunca,Bimestral,Nunca,Nunca,Bimestral,Con menor frecuencia,Con menor frecuencia,Nunca,Con menor frecuencia,Cuatrimestral,Con menor frecuencia
"1,361",Hombre,25 - 34,León,Refaccionaria Tradicional,Soriana,,Walmart,,,,,,,,,,,,,Autozone,,,,,,,Sí,,Sí,,,,,,,,,,,,,Sí,,,Sí,,,Le brinda confianza / Es confiable,,,,,Le brinda confianza / Es confiable,,,,,,,,,,,,,,,,,,,,,,,,,,Tiene productos de calidad,,,,,,,Rapidez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Quincenal,Quincenal,Bimestral,Mensual,Mensual,Trimestral,Cuatrimestral,Trimestral,Bimestral,Cada 5 meses,Bimestral,Con menor frecuencia,Trimestral,Trimestral
"1,362",Hombre,25 - 34,CDMX,Refaccionaria Tradicional,Soriana,,,,Comercial Mexicana,,Bodega Aurrera,,,,,,,,,Autozone,,Agencia de automóviles,,,,,Sí,,,,Sí,,Sí,,,,,,,,,Sí,,No,Sí,,,Precio accesible / Precio económico,Promociones / Descuentos,,,,,,,,,Le brinda confianza / Es confiable,Precio accesible / Precio económico,,Precio accesible / Precio económico,Promociones / Descuentos,,,,,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,Le brinda confianza / Es confiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Son de menor calidad,No tiene variedad,,,,,,,Mensual,Mensual,Nunca,Mensual,Nunca,Mensual,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Mensual,Mensual,Quincenal
"1,364",Hombre,25 - 34,León,HEB,,,,,,,Bodega Aurrera,,,,,,,,,,,,,,,,,,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,Mensual,,,,,,,Trimestral,,,,,,
"1,365",Hombre,35 - 44,CDMX,Sears,,,,,,,,,Costco,,,,,,Liverpool,,,,,,,,,,,,,,,,Sí,,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,Otro,Buena atención / servicio,,,,,,,,,,Otro,Brinda garantía / Mayor garantía,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quincenal,Nunca,Nunca,Quincenal,Nunca,Nunca,Con menor frecuencia,Una vez por semana,Bimestral,Nunca,Nunca,Nunca,Mensual,Bimestral,Trimestral
"1,366",Hombre,55 o más,León,Sears,,,Walmart,,,,,,,,,,,,,,,,,,,,,,Sí,,,,,,,,,,,Sí,,,,,,,,,,,,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,Le brinda confianza / Es confiable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,,,,,,Cuatrimestral,,,,Mensual,,
"1,367",Hombre,35 - 44,CDMX,Liverpool,,,Walmart,,,,,,,Sam´s,,,,,,,,,,,,,,,Sí,,,,,,,Sí,,,,,Sí,,,,,,,,,,,,Brinda garantía / Mayor garantía,,,,,,,,,,,,,Siempre compra en ese lugar / Costumbre / Cliente frecuente,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunca,Quincenal,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Quincenal,Nunca,Nunca,Nunca,Nunca,Con menor frecuencia,Nunca
"1,368",Hombre,18 - 24,León,Soriana,,,,Chedraui,,,,,,,,,,,,,,,,,,,Sí,,,Sí,,,,,,,,,,,,,,,,,,Buena atención / servicio,,,,,,,Buena atención / servicio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mensual,,,,,Mensual,,,,Trimestral,,,,,
"1,369",Mujer,45 - 54,CDMX,Refaccionaria Tradicional,,,,,,,,,,,,,,,,,,,,,Centros de servicio LTH,,,,,,,,,,,,,,,,,,,,Sí,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,Personal capacitado / Especialistas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nunca,Una vez por semana,Nunca,Nunca,Nunca,Nunca,Nunca,Nunca,Semestral,Nunca,Nunca,Nunca,Con menor frecuencia,Con menor frecuencia,Nunca
"1,370",Mujer,35 - 44,CDMX,Sam´s,Soriana,,Walmart,,,,,,Costco,,Coppel,,,,Liverpool,,,,,,Centros de servicio LTH,,Sí,,Sí,,,,,,No,Sí,No,,,,Sí,,,,,,Sí,Promociones / Descuentos,,,,,Buena atención / servicio,,,,,,,,,,,,,Tiene productos de calidad,,,,,,,,,,,Facilidades de pago/ Meses sin intereses / Crédito,,,,,,,,,,,,,,Brindan el servicio de instalación,,,,,,,,,,,,,,,,Precios más elevados,,,,Precios más elevados,,,,,,,,,,,,,,,,,,,Quincenal,Nunca,Nunca,Mensual,,Mensual,Nunca,Bimestral,Trimestral,Semestral,Nunca,Nunca,Con menor frecuencia,Con menor frecuencia,Nunca
"1,371",Hombre,55 o más,CDMX,Refaccionaria Tradicional,Soriana,,Walmart,Chedraui,,,,,,,Coppel,,Elektra,,,,,,,,,,Sí,,No,Sí,,,,,,,No,,No,,,,,,Sí,,,Promociones / Descuentos,,,,,,,Promociones / Descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Precio accesible / Precio económico,,,,,,,,,,,,,No le gusta / No es de su preferencia,,,,,,,,,,,,No le gusta / No es de su preferencia,,No le gusta / No es de su preferencia,,,,,,,,,,,,,,,,,Mensual,Mensual,Mensual,Mensual,Nunca,Quincenal,Con menor frecuencia,Con menor frecuencia,Con menor frecuencia,Quincenal,Con menor frecuencia,Mensual,Mensual,Bimestral,Con menor frecuencia
